id,property_type,purpose,size_unit,size_value,city,area,society,phase,block,plot_number,file_number,file_type,payment_plan_status,transfer_fee_status,asking_price,rent_price,dc_rate,market_rate,development_charges_status,possession_status,verification_status,status,owner_contact_id,created_at
505642a1-8888-4cde-b3ea-f736469f8941,commercial,sale,Sq Ft,3693,Karachi,DHA Karachi,DHA Karachi,,C,163,,,,,4650000,,2610000,4730000,pending,possession_ready,not_verified,available,,2025-11-14 12:20:43
ece81744-bb38-452d-86ae-ec75685664ca,residential_plot,sale,Marla,13,Faisalabad,Wapda City,Wapda City,Phase 4,A,278,,,,,54400000,,41590000,55600000,,possession_ready,fard_checked,sold,bd835216-ebc6-4eb6-820f-6ad6bdfab423,2025-08-27 11:06:32
e24784ea-dc18-4faf-b1d2-b7be85cdfc85,house,sale,Marla,9,Lahore,Model Town,Model Town,,H,,,,,,44150000,,27770000,45310000,paid,file_only,fard_checked,rented,,2026-07-09 12:22:36
dbfd0355-a9bb-476d-8c7c-b8ebdaad0299,house,rent,Sq Yd,2039,Islamabad,Bahria Town Islamabad,Bahria Town Islamabad,Phase 3,A,,,,,,,70000,,,,file_only,not_verified,sold,ca74bea4-e2a1-48dc-b377-c0ae07e7bf52,2026-07-16 13:57:51
952c4656-2014-4434-a7d6-a6f2f38239ba,house,sale,Sq Ft,3592,Karachi,Clifton,Clifton,Phase 2,,,,,,,11850000,,7320000,12120000,,possession_ready,not_verified,sold,318a6cba-59ab-401f-9634-aecd6d2759bc,2026-08-08 14:15:52
e4581972-ff78-4eb2-ba5d-505b93ef6377,residential_plot,sale,Sq Yd,3595,Lahore,Model Town,Model Town,,D,135,,,,pending,9050000,,5330000,9630000,pending,constructed,not_verified,token_taken,d5788623-ddbb-4368-b23a-926fe13295d5,2026-04-12 11:32:45
941d2deb-240e-4b32-a785-696c206f1c25,commercial,sale,Sq Ft,674,Karachi,Bahria Town Karachi,Bahria Town Karachi,,,707,,,,pending,35200000,,21920000,40090000,pending,under_development,noc_verified,available,,2025-08-31 20:54:20
16ee3df1-0e1c-4d17-87d2-b129854bd4f1,house,rent,Marla,19,Karachi,Clifton,Clifton,Phase 9,B,,,,,paid,,35000,,,,possession_ready,fard_checked,sold,7a246093-a2e3-47d8-951a-cc6c368dbbef,2025-08-18 14:07:08
84509371-a813-4b12-8d76-8f290894ff45,house,sale,Sq Ft,1073,Islamabad,G-11,G-11,Phase 1,G,,,,,pending,43650000,,32490000,50050000,paid,file_only,registry_pending,available,9c32700f-9b27-47be-9f25-880c6007d884,2026-06-24 13:40:45
ea5a79e9-4a5f-45d1-b43c-fdb4add74662,house,sale,Marla,20,Rawalpindi,Bahria Town Rawalpindi,Bahria Town Rawalpindi,Phase 7,B,,,,,,7550000,,5580000,7570000,,possession_ready,transfer_complete,available,9e721f70-8ee3-4425-a5d8-e6eacd98ec78,2026-07-25 14:18:54
0f080426-76c9-4e09-a5e7-56570c1595cb,residential_plot,sale,Sq Ft,1506,Lahore,Valencia Town,Valencia Town,,G,130,,,,pending,51400000,,34640000,53880000,pending,possession_ready,not_verified,available,,2025-12-08 21:45:31
9e33aead-d43f-49bb-b25c-6a98607a2b6a,commercial,rent,Sq Ft,1037,Karachi,North Nazimabad,North Nazimabad,,,920,,,,pending,,260000,,,,possession_ready,fard_checked,available,,2025-08-15 13:52:24
7c1b1a3e-0511-4902-a902-a2acc82b95d5,file,sale,Sq Ft,3890,Lahore,Model Town,Model Town,Phase 1,H,947,F-69202,transfer,on schedule,,3500000,,2260000,3530000,paid,under_development,noc_verified,rented,,2026-06-30 11:00:48
71029051-9aa2-402b-b053-bebb5e301068,residential_plot,sale,Marla,20,Sialkot,Model Town Sialkot,Model Town Sialkot,Phase 4,A,613,,,,,31050000,,17040000,30360000,pending,constructed,not_verified,available,fae620cb-c741-483d-aa5f-df92b75fdc16,2025-08-24 19:51:56
6eeec6aa-d158-4610-85ce-4855eb54b005,house,sale,Sq Ft,1497,Islamabad,G-10,G-10,Phase 3,A,,,,,,11500000,,6920000,12780000,,possession_ready,registry_pending,available,,2025-12-06 19:10:17
246151e0-dfee-4b23-80cd-78cf517b8d90,residential_plot,sale,Kanal,2,Karachi,DHA Karachi,DHA Karachi,,A,928,,,,pending,6550000,,4810000,6390000,,under_development,registry_pending,available,35406c5d-3be7-4be9-bfb6-b9667ddaa9b6,2026-05-29 21:09:05
e4f61ed8-9503-4c3c-8d8b-ba4f98157559,commercial,sale,Sq Ft,3486,Karachi,Clifton,Clifton,,,666,,,,,57850000,,41530000,58430000,pending,file_only,not_verified,sold,f24dbc9b-d721-4863-a336-12f8ab186836,2026-02-09 19:08:39
b1f613f3-b5cc-4173-9d95-3a44ed5ca95e,apartment,sale,Kanal,2,Peshawar,University Town,University Town,,C,,,,,,14550000,,8040000,14430000,paid,under_development,noc_verified,available,736a435d-141a-4aa2-8661-c5f443e4ad45,2026-06-22 10:24:03
5518c310-f85a-4b5d-a44e-2c49417f8ce7,residential_plot,rent,Kanal,3,Multan,Bosan Road,Bosan Road,,,318,,,,,,80000,,,,possession_ready,fard_checked,available,,2026-04-25 10:35:52
7a688385-ed3e-45f3-8994-b40ce9ea758d,residential_plot,sale,Sq Ft,1161,Lahore,Wapda Town,Wapda Town,Phase 4,,851,,,,pending,30550000,,18380000,32330000,paid,possession_ready,registry_pending,available,,2026-04-09 10:26:37
30b26698-7972-4d67-9b5e-5702d6ab0911,residential_plot,sale,Sq Yd,2029,Faisalabad,Jinnah Colony,Jinnah Colony,Phase 9,C,598,,,,pending,21850000,,15250000,21860000,,possession_ready,not_verified,token_taken,41336307-6123-4e5e-a27c-4e040f425040,2025-09-20 16:04:33
5b244ea5-ace8-438c-9778-dd3ba88bca54,house,sale,Kanal,2,Lahore,Bahria Town Lahore,Bahria Town Lahore,,F,,,,,,59800000,,37440000,65570000,,possession_ready,not_verified,available,ea72abd5-76d3-4288-a628-16203be1af2c,2026-06-14 13:25:03
4cfa1cef-983f-4774-991b-a6c517a2b6f4,file,sale,Kanal,4,Karachi,Bahria Town Karachi,Bahria Town Karachi,,,2,F-31926,closed,on schedule,paid,3100000,,1770000,3390000,pending,file_only,not_verified,available,,2026-08-20 16:16:55
750ab6bb-856a-48e6-b948-63ce382d7e95,house,sale,Kanal,4,Lahore,Gulberg,Gulberg,,,,,,,paid,3100000,,2060000,3410000,,possession_ready,fard_checked,available,,2026-06-29 19:08:00
6b1c65cd-800d-4a59-8fb8-bd36a6ac9475,house,rent,Kanal,4,Gujranwala,Satellite Town,Satellite Town,Phase 4,,,,,,paid,,210000,,,,file_only,noc_verified,available,5c3805e8-a6d2-4785-b59e-26e41f8937a7,2026-07-17 11:37:25
4fe47b74-0fcc-4399-98c6-9a48a29ab82c,house,sale,Sq Yd,966,Rawalpindi,Bahria Town Rawalpindi,Bahria Town Rawalpindi,Phase 1,,,,,,paid,3100000,,1860000,3470000,,possession_ready,not_verified,rented,,2026-08-19 16:05:54
0e11f5cc-d35b-4728-8840-3b9c3c417b50,house,sale,Sq Yd,3593,Karachi,Clifton,Clifton,Phase 4,,,,,,,20950000,,13260000,20910000,,file_only,not_verified,sold,,2025-11-30 17:23:10
422796fa-99fa-42b3-9b62-74d57a4a4609,residential_plot,sale,Sq Ft,2563,Lahore,Bahria Town Lahore,Bahria Town Lahore,,,23,,,,paid,4500000,,3570000,4620000,,file_only,fard_checked,available,20e32cdf-66ae-4a77-96f9-31c2c6769fdf,2026-07-02 16:38:42
8ecaec01-1fb9-48e8-8fae-638ced15b191,house,sale,Marla,11,Lahore,DHA Lahore,DHA Lahore,Phase 4,E,,,,,,36150000,,19270000,40550000,pending,file_only,not_verified,available,6dbacfa7-55a2-43a6-8e29-ec85c7072d23,2025-09-26 12:39:45
eb579be9-e57e-4089-a35a-38d879b9e590,house,rent,Kanal,2,Karachi,Bahria Town Karachi,Bahria Town Karachi,Phase 9,H,,,,,pending,,40000,,,paid,possession_ready,not_verified,available,,2026-01-09 20:33:50
77a2976d-7ea3-4281-afaf-5b512e66d52a,residential_plot,sale,Sq Yd,894,Lahore,Wapda Town,Wapda Town,Phase 6,C,549,,,,,27300000,,20480000,28970000,,possession_ready,transfer_complete,available,,2025-09-21 19:41:41
0fcf6e1b-f38a-41e7-a31e-fdf3d72d3959,apartment,sale,Sq Yd,685,Bahawalpur,Model Town Bahawalpur,Model Town Bahawalpur,Phase 3,H,,,,,,14600000,,8990000,16040000,,possession_ready,noc_verified,available,,2026-02-18 08:44:46
e509a61f-7ad5-40f9-b43b-afc4b54cddb3,agricultural,rent,Kanal,4,Lahore,Gulberg,Gulberg,Phase 9,D,960,,,,,,220000,,,paid,file_only,not_verified,available,cfca5bbc-d0f1-4f5a-b8cc-7442511c8684,2026-08-06 11:17:17
90ef3b21-e2b2-4885-a63c-e5f433421f51,residential_plot,sale,Kanal,4,Lahore,Askari 10,Askari 10,Phase 5,E,27,,,,,9050000,,4540000,9700000,paid,constructed,not_verified,available,,2026-07-02 19:52:41
8d4db098-ad90-4b40-82d1-5ff96719f980,residential_plot,sale,Kanal,2,Rawalpindi,Askari 14,Askari 14,Phase 8,,816,,,,,47950000,,24370000,51340000,pending,constructed,noc_verified,available,,2025-07-25 17:01:05
cc877f17-cdf2-4dd3-96b7-1a4280ef82a9,house,sale,Sq Ft,2727,Lahore,DHA Lahore,DHA Lahore,Phase 2,H,,,,,,9300000,,5580000,10450000,paid,possession_ready,fard_checked,available,4386bdb4-8872-434b-b2df-36b8a44b15d5,2026-06-16 19:11:54
9b566557-564c-4ea8-8e2a-77ebb940c49d,house,sale,Sq Yd,1244,Islamabad,Bahria Town Islamabad,Bahria Town Islamabad,Phase 1,,,,,,pending,5350000,,3560000,5180000,paid,file_only,not_verified,available,,2026-07-04 14:50:44
ab445440-12d8-48c8-92e1-c4b50a258c19,apartment,sale,Marla,11,Karachi,Askari 5,Askari 5,Phase 5,G,,,,,,5250000,,2980000,6020000,paid,possession_ready,registry_pending,available,,2025-11-14 11:26:49
c6f2cc80-bf25-4ec9-a3d7-e0b7928430fd,apartment,sale,Sq Ft,2193,Karachi,North Nazimabad,North Nazimabad,,,,,,,pending,6600000,,5180000,6280000,pending,constructed,not_verified,available,20e32cdf-66ae-4a77-96f9-31c2c6769fdf,2026-05-22 14:28:28
69a4e722-49b6-437d-8af9-d169ec9a4f6e,residential_plot,sale,Kanal,4,Rawalpindi,Askari 14,Askari 14,Phase 8,F,659,,,,pending,21450000,,16180000,24260000,,file_only,registry_pending,available,116cef39-a0f7-40b0-a225-35f89bc2527d,2026-03-14 20:03:35
bac630be-3d85-4bef-a3cb-17b9b167fe14,residential_plot,sale,Sq Ft,1224,Lahore,Gulberg,Gulberg,Phase 2,,377,,,,,3150000,,1780000,3130000,pending,file_only,noc_verified,token_taken,3c9d5782-9714-4d1d-91a0-4114fddad799,2026-03-30 18:31:15
1a552617-4d25-4c46-8cee-eb3942b60e9f,apartment,sale,Kanal,2,Bahawalpur,Shadra Town,Shadra Town,Phase 1,H,,,,,,3750000,,1960000,4170000,pending,under_development,not_verified,available,1da7cb8b-8d6c-45aa-9de1-ed97c460fd4e,2026-06-04 19:18:27
7683aeed-b572-49e5-83cd-28055d9b5169,residential_plot,sale,Sq Ft,1424,Karachi,DHA Karachi,DHA Karachi,Phase 6,,255,,,,,4150000,,2090000,4650000,,possession_ready,fard_checked,rented,05f05440-79a2-4d88-bc14-0af3f8f74ff9,2026-08-20 18:35:13
75064130-0100-4064-9286-fbf5b4bb714e,house,sale,Marla,10,Lahore,Valencia Town,Valencia Town,,H,,,,,,18550000,,9310000,20310000,pending,constructed,registry_pending,sold,,2026-02-18 16:21:47
7326831d-73b9-4506-a1d7-ed8cc17f8cce,residential_plot,sale,Kanal,4,Karachi,North Nazimabad,North Nazimabad,,B,159,,,,,16450000,,8720000,15630000,,file_only,not_verified,sold,b92ccd9a-327a-48ed-9181-6e3e87feb56b,2025-08-12 08:29:50
619f1709-124e-4b12-bda7-c66c1a3828eb,file,sale,Sq Ft,1359,Rawalpindi,Askari 14,Askari 14,Phase 7,C,949,F-65219,ballot,delayed,,47050000,,28480000,46800000,,possession_ready,transfer_complete,available,d2977fc2-7a79-4b0d-a5de-287abc554ab6,2026-03-01 12:50:58
3d52f3d3-cd69-4998-b28f-241ec9273693,house,rent,Sq Ft,1184,Rawalpindi,Askari 14,Askari 14,Phase 3,G,,,,,paid,,65000,,,pending,constructed,not_verified,rented,7ec06ff8-d2e2-4c4e-9286-7d210ec57d09,2025-12-15 16:09:08
2d448289-28d7-400b-a63a-d5e714c54e43,house,sale,Sq Ft,2396,Lahore,DHA Lahore,DHA Lahore,,F,,,,,,18800000,,13080000,18310000,,under_development,not_verified,token_taken,461cdee4-1217-4aba-b20b-14cdd34cdd36,2026-08-12 21:24:42
9db1128f-d592-4791-bd3c-e96e92196c16,residential_plot,rent,Sq Ft,3337,Karachi,Askari 5,Askari 5,Phase 1,C,478,,,,paid,,175000,,,,possession_ready,not_verified,available,5d3cbf0e-d026-4797-b868-b36fabb05c13,2026-07-26 16:07:46
b965126c-6ee1-4abd-b558-90cd3e85efbf,file,sale,Marla,5,Faisalabad,Jinnah Colony,Jinnah Colony,Phase 6,,44,F-60292,open,delayed,,53500000,,28590000,56160000,,file_only,registry_pending,available,215962e3-e3cd-4456-9359-1e2dcb3968c4,2026-03-14 13:39:03
27af8d10-98d0-4ed6-8936-3c5cf6ac9e35,residential_plot,sale,Sq Ft,1795,Lahore,Gulberg,Gulberg,,C,404,,,,paid,56500000,,44210000,57930000,,possession_ready,registry_pending,available,35406c5d-3be7-4be9-bfb6-b9667ddaa9b6,2026-04-06 14:48:11
b947159c-7313-4bd9-a03f-abc98d5846e0,residential_plot,sale,Kanal,2,Lahore,Askari 10,Askari 10,Phase 3,G,311,,,,,3200000,,2130000,3140000,paid,under_development,fard_checked,available,4ad07dbc-20e4-47bb-8a46-d8c78698f251,2026-05-03 17:07:45
6c2acabc-44b0-44a8-a455-3482d6fddaeb,residential_plot,sale,Marla,7,Lahore,Valencia Town,Valencia Town,Phase 1,B,942,,,,,56500000,,31820000,64050000,,possession_ready,fard_checked,available,b4a43638-8ce6-41b9-9f01-0b78d49c0a46,2026-01-05 17:18:49
0c042d1c-190c-4e64-9730-e47c13ccce61,house,sale,Sq Yd,903,Faisalabad,Madina Town,Madina Town,Phase 2,,,,,,pending,4500000,,2610000,5140000,pending,possession_ready,noc_verified,available,,2025-12-27 15:14:12
f905f397-b7c5-4d93-acea-5a486b2eb7ac,apartment,sale,Sq Yd,1477,Lahore,Wapda Town,Wapda Town,Phase 5,A,,,,,,8200000,,4930000,8060000,pending,file_only,transfer_complete,available,,2026-06-04 19:42:37
4c4cf6c9-4d39-4706-ba08-17333f42b96e,apartment,sale,Sq Ft,3683,Multan,Bosan Road,Bosan Road,Phase 6,,,,,,paid,29550000,,21470000,28590000,,under_development,fard_checked,available,,2026-02-03 17:40:53
c5bc5a32-4839-43c6-ab29-08b34b3ebc27,apartment,sale,Kanal,4,Islamabad,DHA Islamabad,DHA Islamabad,,,,,,,,32400000,,25860000,34540000,,file_only,fard_checked,sold,4dc68b90-abfb-4e3e-a343-19a4e020b95d,2026-05-26 14:50:59
a0e5df2f-5b47-4c9c-89ed-4c4379f70ecb,apartment,sale,Marla,12,Lahore,Bahria Town Lahore,Bahria Town Lahore,Phase 6,,,,,,,7750000,,5490000,7880000,,file_only,fard_checked,available,,2025-12-03 21:13:18
545ee409-b150-4927-9856-ac69c9612ad9,house,rent,Sq Yd,3082,Multan,Model Town Multan,Model Town Multan,Phase 8,B,,,,,,,35000,,,pending,constructed,not_verified,sold,272090d8-a408-40f1-a9eb-aa2df0b38b7e,2025-11-17 09:24:44
9b8ec071-52a0-41f3-b659-d127543fc17d,residential_plot,sale,Sq Ft,1322,Peshawar,University Town,University Town,Phase 9,H,545,,,,,22150000,,16460000,24460000,,possession_ready,noc_verified,available,809710a0-e147-45d4-9251-429113004867,2026-05-03 10:37:52
00613460-b2c2-45ca-b08f-40ea46c110ef,file,sale,Sq Ft,3785,Lahore,Askari 10,Askari 10,Phase 1,,386,F-12150,ballot,completed,,3250000,,2160000,3270000,,under_development,not_verified,rented,294659e9-bcce-475b-b411-4fb3a490594e,2026-04-05 09:21:02
d395c7a0-024c-4ad3-b1f4-b1d7ea4bf773,residential_plot,sale,Sq Yd,2701,Gujranwala,Satellite Town,Satellite Town,,,409,,,,pending,4500000,,2550000,5060000,paid,under_development,fard_checked,available,9a633409-1bde-4e1d-913d-345fb7fe36a2,2026-04-12 21:58:36
6c52b4d5-ef2f-4d39-95bc-5e5b14700e92,residential_plot,sale,Sq Yd,3389,Lahore,Gulberg,Gulberg,Phase 5,H,552,,,,,41950000,,24000000,42280000,,under_development,fard_checked,available,,2026-04-24 18:27:20
b9f99372-8975-43e8-b026-ebbd8ce82cf3,file,sale,Kanal,3,Lahore,Model Town,Model Town,Phase 3,B,942,F-95634,open,completed,pending,49750000,,27650000,50700000,,constructed,fard_checked,suspended,6fdb47ce-96db-4aa6-b385-e3013d7323e3,2026-08-20 16:18:42
9c3f5169-bdda-4026-a9f1-7b626debb6b8,house,sale,Sq Yd,3155,Karachi,Clifton,Clifton,Phase 1,E,,,,,,51200000,,39610000,55250000,pending,file_only,fard_checked,available,470e4ca8-02fb-4192-b12b-098fda8b652d,2026-04-12 16:57:23
6f4eaa9d-bae1-47cd-b822-2cac08bb6d96,apartment,sale,Sq Ft,1252,Lahore,Gulberg,Gulberg,Phase 3,G,,,,,,16650000,,8340000,18930000,pending,constructed,noc_verified,available,5f524cbd-d0b8-4708-822c-197b542f65e2,2026-04-29 08:34:52
235bec7f-2a01-4578-914c-cd4e8db21f7f,house,sale,Sq Ft,518,Islamabad,G-10,G-10,Phase 6,C,,,,,,48050000,,33140000,55020000,pending,file_only,noc_verified,available,470e4ca8-02fb-4192-b12b-098fda8b652d,2025-12-13 17:52:21
77856ab2-b0d9-4460-9a5a-9771a909e976,commercial,sale,Sq Ft,3410,Multan,Bosan Road,Bosan Road,Phase 2,,671,,,,,48200000,,27950000,49860000,paid,possession_ready,fard_checked,token_taken,75ab8466-52cc-4cc8-8a11-01c182f49c40,2026-05-21 21:04:09
b393b6a9-80b3-42c9-ad7c-32854739fdd4,residential_plot,sale,Kanal,4,Lahore,Gulberg,Gulberg,Phase 5,E,709,,,,,31600000,,22080000,35050000,,possession_ready,fard_checked,available,8beb2273-ff56-48f5-a576-77e47845ce81,2025-10-24 10:23:33
1286e053-84c6-43a4-ab0c-622e24e3610a,commercial,rent,Sq Ft,1298,Faisalabad,Wapda City,Wapda City,Phase 9,H,437,,,,pending,,180000,,,paid,file_only,transfer_complete,available,,2026-05-28 18:08:21
8b73e93d-154c-4677-b518-a5b8d33c6b7b,file,sale,Sq Yd,1551,Lahore,Askari 10,Askari 10,Phase 5,A,633,F-80808,closed,delayed,,7800000,,5210000,8260000,,possession_ready,registry_pending,token_taken,,2026-07-21 12:20:20
5a7a568f-e8e5-4a55-a4c9-9a7857b1eda6,house,sale,Sq Ft,2886,Islamabad,G-11,G-11,,,,,,,paid,51150000,,39220000,54250000,pending,possession_ready,noc_verified,available,a0354790-95c0-46d5-bb5e-3098fed43942,2026-05-09 09:21:11
dacc6013-ac51-48e9-b083-fcad13577546,apartment,rent,Marla,11,Lahore,Askari 10,Askari 10,,,,,,,paid,,205000,,,,under_development,not_verified,available,,2026-02-06 19:03:44
9af3e54a-5066-420e-9fb2-b3756b6ac91b,residential_plot,rent,Kanal,1,Rawalpindi,Chaklala Scheme 3,Chaklala Scheme 3,,,500,,,,paid,,95000,,,,possession_ready,not_verified,sold,,2026-02-07 16:34:15
e60b8566-c41d-4b80-b6ce-fabe67b7eb70,residential_plot,rent,Sq Ft,3338,Islamabad,Bahria Town Islamabad,Bahria Town Islamabad,Phase 5,E,106,,,,paid,,45000,,,paid,constructed,fard_checked,available,279ba864-a58b-4617-b9d9-a060c512d7c2,2025-10-14 19:21:33
b60b1d23-1ac8-4c1d-bf2b-8c872273f1f0,apartment,rent,Sq Yd,511,Karachi,Askari 5,Askari 5,,,,,,,,,75000,,,,file_only,not_verified,rented,40f5b043-fb3b-4086-b1ba-77df962fa5a9,2026-04-28 21:15:06
480d7dcb-7799-48c0-8cbd-2d6c80ccd2b5,residential_plot,sale,Kanal,1,Lahore,Johar Town,Johar Town,Phase 9,,59,,,,pending,47100000,,26070000,47950000,,file_only,not_verified,available,e2c83957-0125-4cb9-8d13-e6c489b480ea,2025-11-23 10:17:52
42fc3225-6c25-4083-900c-530551dbaa18,apartment,sale,Kanal,2,Rawalpindi,Chaklala Scheme 3,Chaklala Scheme 3,Phase 4,C,,,,,,6400000,,3980000,6400000,,possession_ready,noc_verified,rented,,2026-02-24 09:11:05
95cf2862-725b-49e8-8a16-7e75e0cee772,apartment,sale,Kanal,1,Lahore,Wapda Town,Wapda Town,Phase 4,C,,,,,,53950000,,30830000,61050000,,constructed,noc_verified,available,32d3d392-7156-43fc-90ba-ca15bd46e9eb,2026-03-23 09:17:28
cfcf5e79-545b-44a2-b27a-539c8f1c8d7b,agricultural,sale,Sq Yd,1032,Rawalpindi,Chaklala Scheme 3,Chaklala Scheme 3,Phase 9,C,222,,,,,3150000,,2490000,3100000,paid,under_development,not_verified,available,8b3fddac-e1d8-46d0-b427-e626b71d8547,2026-06-09 08:36:38
7af443e2-8b0c-4a5e-a45c-57336d2d5a8c,residential_plot,sale,Kanal,1,Lahore,Wapda Town,Wapda Town,Phase 8,H,543,,,,pending,32350000,,17530000,36670000,paid,under_development,transfer_complete,available,1c3a4419-1385-45f1-bf18-fb04a27ade78,2026-08-19 16:56:38
515078a3-e649-47e2-a32e-5e87425d6442,residential_plot,rent,Sq Ft,3811,Karachi,North Nazimabad,North Nazimabad,,,836,,,,,,60000,,,pending,file_only,fard_checked,sold,b80669e2-471b-41fe-8ffa-1f91f746ed2b,2025-08-25 18:30:29
6457c441-4bae-49f8-b94a-1c81b221224e,residential_plot,sale,Marla,13,Islamabad,Bani Gala,Bani Gala,Phase 7,G,356,,,,,7050000,,5480000,7450000,paid,file_only,fard_checked,token_taken,,2026-07-04 16:33:44
306044b1-2dd6-43ea-9f41-a3c6ad323c77,apartment,rent,Kanal,4,Lahore,Askari 10,Askari 10,Phase 4,G,,,,,,,150000,,,,file_only,transfer_complete,sold,1a46793b-0eb8-4f3e-8788-912c944c85c3,2025-07-26 20:08:22
2e075505-e76d-4a5a-adca-edb8d05e4ef5,residential_plot,sale,Sq Ft,2590,Karachi,Clifton,Clifton,Phase 6,,414,,,,,31550000,,22450000,35040000,paid,possession_ready,transfer_complete,sold,f19e02f1-30ae-4fc6-a5b9-3642ee8ca3ea,2026-04-20 17:34:33
9e251516-cae9-4ac9-9dbd-a2d2bc56e2e6,commercial,sale,Sq Ft,1890,Rawalpindi,Askari 14,Askari 14,Phase 5,F,334,,,,pending,12450000,,8810000,13110000,,possession_ready,transfer_complete,suspended,,2026-08-04 08:46:11
daf5b7a7-2869-4695-a714-9ee7dade10ca,commercial,sale,Sq Ft,1746,Lahore,Askari 10,Askari 10,,,764,,,,pending,9950000,,6620000,9550000,pending,possession_ready,not_verified,token_taken,,2026-06-06 13:59:51
b96a0323-1f98-413f-8d48-a269ad4668d6,commercial,sale,Sq Ft,962,Islamabad,DHA Islamabad,DHA Islamabad,Phase 9,,280,,,,,32050000,,17010000,34090000,paid,file_only,fard_checked,available,b340ea37-a3de-4c22-abea-4171995e6348,2026-03-17 09:30:17
8b9dbc0f-98e9-491f-8c3a-ecb8082f7116,agricultural,sale,Marla,9,Lahore,Johar Town,Johar Town,,D,509,,,,,13700000,,7090000,13670000,,constructed,transfer_complete,sold,e482b09e-9557-4bf7-acfc-2c661e9c9130,2025-09-18 15:28:40
a7e63403-edb6-43a9-ab12-017e2fe16d37,house,sale,Sq Yd,3203,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal,Phase 1,C,,,,,pending,46150000,,29860000,48200000,pending,constructed,noc_verified,sold,d0c5f0a3-b07f-4739-aad8-8f0c197066e0,2026-02-22 16:08:44
78b6e69f-9610-4abf-89ab-c645baef123e,apartment,sale,Marla,4,Gujranwala,Model Town Gujranwala,Model Town Gujranwala,Phase 1,D,,,,,,22350000,,17710000,25160000,,under_development,fard_checked,available,89edec42-3d15-4620-bee9-3bec3e2679a2,2025-11-04 12:46:34
1d12e39e-060e-40ca-9e0f-6a1818268f9e,apartment,sale,Sq Yd,3756,Karachi,PECHS,PECHS,Phase 9,B,,,,,,8800000,,6380000,9510000,,file_only,not_verified,available,,2025-07-18 10:11:05
